id,title,region,rule,matched,primaryMuscles,vendorGroup,already
ea_plate_clean_and_press,Plate Clean and Press,knee,knee_quad_dominant,press,,Powerlifting,False
ea_plate_curtsy_lunge,Plate Curtsy Lunge,knee,knee_loaded_flexion,lunge,,Legs,True
ea_plate_deficit_lunge,Plate Deficit Lunge,knee,knee_loaded_flexion,lunge,,Legs,True
ea_plate_forward_lunge,Plate Forward Lunge,knee,knee_loaded_flexion,lunge,,Legs,True
ea_plate_lateral_lunge,Plate Lateral Lunge,knee,knee_loaded_flexion,lunge,,Legs,True
ea_plate_overhead_walking_lunge,Plate Overhead Walking Lunge,knee,knee_loaded_flexion,lunge,,Legs,True
ea_plate_squat_hold,Plate Squat Hold,knee,knee_loaded_flexion,squat,,Legs,True
ea_plate_squat_hold_biceps_curl,Plate Squat Hold Biceps Curl,knee,knee_loaded_flexion,squat,,Legs,True
ea_plate_squat_hold_reach,Plate Squat Hold Reach,knee,knee_loaded_flexion,squat,,Legs,True
ea_plate_squat_reach,Plate Squat Reach,knee,knee_loaded_flexion,squat,,Legs,True
ea_plyo_side_lunge_stretch,Plyo Side Lunge Stretch,knee,knee_loaded_flexion,lunge,"quads,glutes,adductors",Stretching - Mobility,True
ea_rebounder_high_knee_runs,Rebounder High Knee Runs,knee,knee_impact,runs,,Calisthenics-Cardio-Plyo-Functional,True
ea_rebounder_in_out_jacks,Rebounder in & Out Jacks,knee,knee_impact,jacks,,Calisthenics-Cardio-Plyo-Functional,True
ea_rebounder_knee_jumps,Rebounder Knee Jumps,knee,knee_impact,jumps,,Calisthenics-Cardio-Plyo-Functional,True
ea_rebounder_light_jumps,Rebounder Light Jumps,knee,knee_impact,jumps,,Calisthenics-Cardio-Plyo-Functional,True
ea_resistance_band_bent_leg_kickback_kneeling,Resistance Band Bent Leg Kickback (kneeling),knee,knee_kneeling,kneeling,glutes,Legs,True
ea_resistance_band_kneeling_cross_body_single_straight_arm_supinated_pulldown,Resistance Band Kneeling Cross Body Single Straight Arm Supinated Pulldown,knee,knee_kneeling,kneeling,lats,Back,True
ea_resistance_band_kneeling_leg_half_circle,Resistance Band Kneeling Leg Half Circle,knee,knee_kneeling,kneeling,glutes,Legs,True
ea_resistance_band_kneeling_leg_half_circle_on_bench,Resistance Band Kneeling Leg Half Circle on Bench,knee,knee_kneeling,kneeling,glutes,Legs,True
ea_resistance_band_leg_curl,Resistance Band Leg Curl,knee,knee_isolation,leg curl,hamstrings,Legs,True
ea_resistance_band_squat,Resistance Band Squat,knee,knee_loaded_flexion,squat,"glutes,quads",Legs,True
ea_resistance_band_squat_jump,Resistance Band Squat Jump,knee,knee_loaded_flexion,squat,"glutes,quads",Legs,True
ea_reverse_lunge_left_resistance_band,Reverse Lunge Left Resistance Band,knee,knee_loaded_flexion,lunge,"quads,glutes",Legs,True
ea_runners_lunge,Runners Lunge,knee,knee_loaded_flexion,lunge,,Yoga,True
ea_running,Running,knee,knee_impact,running,"quads,hamstrings,calves",Calisthenics-Cardio-Plyo-Functional,True
ea_seated_leg_curl_machine,Seated Leg Curl Machine,knee,knee_isolation,leg curl,hamstrings,Legs,True
ea_seated_leg_extension_single_leg,Seated Leg Extension Single Leg,knee,knee_isolation,leg extension,quads,Legs,True
ea_seated_leg_extension_alternate_legs,Seated Leg Extension_alternate Legs,knee,knee_isolation,leg extension,quads,Legs,True
ea_seated_leg_extension_both_legs,Seated Leg Extension_both Legs,knee,knee_isolation,leg extension,quads,Legs,True
ea_side_lunges_bodyweight,Side Lunges Bodyweight,knee,knee_loaded_flexion,lunges,"quads,glutes",Legs,True
ea_single_leg_calf_raise_leg_press_machine,Single Leg Calf Raise Leg Press Machine,knee,knee_loaded_flexion,leg press,calves,Legs,True
ea_single_leg_incline_45_degree_leg_press_machine,Single Leg Incline 45 Degree Leg Press Machine,knee,knee_loaded_flexion,leg press,"quads,glutes",Legs,True
ea_sissy_squat_bodyweight,Sissy Squat Bodyweight,knee,knee_loaded_flexion,sissy,,Legs,True
ea_skater_hops,Skater Hops,knee,knee_impact,skater,,Calisthenics-Cardio-Plyo-Functional,True
ea_ski_ergometer_cross_country_ski_jump_squat_pull,Ski Ergometer Cross Country Ski Jump Squat Pull,knee,knee_loaded_flexion,squat,"quads,glutes,shoulders,lats",Calisthenics-Cardio-Plyo-Functional,True
ea_ski_ergometer_cross_country_ski_kneeling_reverse_fly_pull,Ski Ergometer Cross Country Ski Kneeling Reverse Fly Pull,knee,knee_kneeling,kneeling,"traps,shoulders",Calisthenics-Cardio-Plyo-Functional,True
ea_ski_ergometer_cross_country_ski_reverse_lunge_pull,Ski Ergometer Cross Country Ski Reverse Lunge Pull,knee,knee_loaded_flexion,lunge,"lats,shoulders,quads,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_ski_ergometer_cross_country_ski_squat_pull_half_circles,Ski Ergometer Cross Country Ski Squat Pull Half Circles,knee,knee_loaded_flexion,squat,"quads,glutes,lats,shoulders",Calisthenics-Cardio-Plyo-Functional,True
ea_ski_ergometer_cross_country_ski_squat_wide_lat_pull,Ski Ergometer Cross Country Ski Squat Wide Lat Pull,knee,knee_loaded_flexion,squat,"quads,glutes,lats,shoulders",Calisthenics-Cardio-Plyo-Functional,True
ea_smith_machine_bulgarian_split_squat,Smith Machine Bulgarian Split Squat,knee,knee_loaded_flexion,bulgarian,"quads,glutes",Legs,True
ea_smith_machine_narrow_stance_heels_elevated_squats,Smith Machine Narrow Stance Heels Elevated Squats,knee,knee_loaded_flexion,squats,,Legs,True
ea_star_jump,Star Jump,knee,knee_impact,jump,"quads,hamstrings,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_step_up_on_chair_bodyweight,Step Up on Chair Bodyweight,knee,knee_loaded_flexion,step up,"quads,glutes",Legs,True
ea_stepmill_machine_steps,Stepmill Machine Steps,knee,knee_quad_dominant,steps,,Calisthenics-Cardio-Plyo-Functional,False
ea_sumo_squat_in_between_legs_resistance_band,Sumo Squat in Between Legs Resistance Band,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_sumo_squat_over_shoulder_resistance_band,Sumo Squat Over Shoulder Resistance Band,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_suspension_trainer_with_grips_leg_curl,Suspension Trainer with Grips Leg Curl,knee,knee_isolation,leg curl,"hamstrings,glutes",Legs,True
ea_suspension_trainer_with_grips_side_squat,Suspension Trainer with Grips Side Squat,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_suspension_trainer_with_grips_split_squat,Suspension Trainer with Grips Split Squat,knee,knee_loaded_flexion,split squat,"quads,glutes",Legs,True
ea_suspension_trainer_with_grips_straight_hip_leg_curl,Suspension Trainer with Grips Straight Hip Leg Curl,knee,knee_isolation,leg curl,"hamstrings,glutes",Legs,True
ea_treadmill_jogging,Treadmill Jogging,knee,knee_impact,jogging,"quads,hamstrings,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_treadmill_running,Treadmill Running,knee,knee_impact,running,"quads,hamstrings,glutes",Calisthenics-Cardio-Plyo-Functional,True
ea_unilateral_box_jump,Unilateral Box Jump,knee,knee_impact,box jump,,Calisthenics-Cardio-Plyo-Functional,True
ea_unilateral_box_jump_bilateral_deceleration,Unilateral Box Jump - Bilateral Deceleration,knee,knee_impact,box jump,,Calisthenics-Cardio-Plyo-Functional,True
ea_unilateral_jumps,Unilateral Jumps,knee,knee_impact,jumps,,Calisthenics-Cardio-Plyo-Functional,True
ea_wall_sit_bodyweight,Wall Sit Bodyweight,knee,knee_loaded_flexion,wall sit,"quads,glutes",Legs,True
ea_wall_squat_bodyweight,Wall Squat Bodyweight,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
ea_wall_squat_with_pause_bodyweight,Wall Squat with Pause Bodyweight,knee,knee_loaded_flexion,squat,"quads,glutes",Legs,True
