id,title,region,rule,matched,primaryMuscles,vendorGroup,already
ea_cable_bent_over_one_arm_lateral_raise,Cable Bent Over One Arm Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_cable_close_grip_front_lat_pulldown,Cable Close Grip Front Lat Pulldown,shoulder,shoulder_overhead_pull,lat pulldown,lats,Back,True
ea_cable_core_palloff_press,Cable Core Palloff Press,shoulder,shoulder_pressing,press,,Chest,True
ea_cable_face_pull_with_rope,Cable Face Pull with Rope,shoulder,shoulder_abduction,face pull,,Shoulders,True
ea_cable_front_raises_straight_bar,Cable Front Raises Straight Bar,shoulder,shoulder_abduction,front raises,shoulders,Shoulders,True
ea_cable_lateral_raises,Cable Lateral Raises,shoulder,shoulder_abduction,lateral raises,shoulders,Shoulders,True
ea_cable_leaning_lateral_raise,Cable Leaning Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_cable_low_fly,Cable Low Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_cable_lying_extension_pullover_with_cables_attachment,Cable Lying Extension Pullover (with Cables Attachment),shoulder,shoulder_overhead_pull,pullover,"lats,triceps",Back,True
ea_cable_lying_fly,Cable Lying Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_cable_middle_fly,Cable Middle Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_cable_one_arm_chest_fly_bent,Cable One Arm Chest Fly Bent,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_cable_one_arm_front_raise,Cable One Arm Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_cable_one_arm_lat_pulldown,Cable One Arm Lat Pulldown,shoulder,shoulder_overhead_pull,lat pulldown,lats,Back,True
ea_cable_overhead_curl,Cable Overhead Curl,shoulder,shoulder_overhead,overhead,biceps,Biceps,True
ea_cable_overhead_extension_rope,Cable Overhead Extension Rope,shoulder,shoulder_overhead,overhead,triceps,Triceps,True
ea_cable_pulldown,Cable Pulldown,shoulder,shoulder_overhead_pull,pulldown,lats,Back,True
ea_cable_pulldown_pro_lat_bar,Cable Pulldown (pro Lat Bar),shoulder,shoulder_overhead_pull,pulldown,lats,Back,True
ea_cable_rear_delt_fly,Cable Rear Delt Fly,shoulder,shoulder_abduction,rear delt,,Shoulders,True
ea_cable_rear_pulldown,Cable Rear Pulldown,shoulder,shoulder_overhead_pull,pulldown,lats,Back,True
ea_cable_reverse_fly_on_crossover,Cable Reverse Fly on Crossover,shoulder,shoulder_abduction,reverse fly,traps,Shoulders,True
ea_cable_seated_rear_lateral_raise,Cable Seated Rear Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_cable_single_arm_reverse_fly,Cable Single Arm Reverse Fly,shoulder,shoulder_abduction,reverse fly,,Shoulders,True
ea_cable_straight_arm_pulldown,Cable Straight Arm Pulldown,shoulder,shoulder_overhead_pull,pulldown,lats,Back,True
ea_cable_triceps_overhead_extension_ez_bar,Cable Triceps Overhead Extension (ez Bar),shoulder,shoulder_overhead,overhead,triceps,Triceps,True
ea_cable_twin_handle_parallel_grip_lat_pulldown,Cable Twin Handle Parallel Grip Lat Pulldown,shoulder,shoulder_overhead_pull,lat pulldown,lats,Back,True
ea_cable_twisting_overhead_press,Cable Twisting Overhead Press,shoulder,shoulder_overhead,overhead,"shoulders,core",Calisthenics-Cardio-Plyo-Functional,True
ea_cable_underhand_pulldown_wide_grips,Cable Underhand Pulldown Wide Grips,shoulder,shoulder_overhead_pull,pulldown,"lats,traps",Back,True
ea_cable_upright_row_with_ez_bar,Cable Upright Row with EZ Bar,shoulder,shoulder_abduction,upright row,shoulders,Shoulders,True
ea_cable_upright_row_with_straight_bar,Cable Upright Row with Straight Bar,shoulder,shoulder_abduction,upright row,"shoulders,traps",Shoulders,True
ea_cable_y_raise,Cable Y Raise,shoulder,shoulder_abduction,raise,shoulders,Shoulders,True
ea_chair_triceps_dips,Chair Triceps Dips,shoulder,shoulder_pressing,dips,triceps,Triceps,True
ea_chest_bench_press_correct_stance,Chest Bench Press Correct Stance,shoulder,shoulder_pressing,bench press,,Chest,True
ea_chest_dip,Chest Dip,shoulder,shoulder_pressing,dip,chest,Chest,True
ea_chest_dip_on_dip_station,Chest Dip (on Dip Station),shoulder,shoulder_pressing,dip,chest,Chest,True
ea_chest_dip_machine,Chest Dip Machine,shoulder,shoulder_pressing,dip,chest,Chest,True
ea_chest_dip_on_bench,Chest Dip on Bench,shoulder,shoulder_pressing,dip,chest,Chest,True
ea_chest_dip_weighted,Chest Dip Weighted,shoulder,shoulder_pressing,dip,chest,Chest,True
ea_chest_dip_weighted_slow,Chest Dip Weighted Slow,shoulder,shoulder_pressing,dip,chest,Chest,True
ea_chest_dip_with_pause_bodyweight,Chest Dip with Pause Bodyweight,shoulder,shoulder_pressing,dip,chest,Chest,True
ea_chest_fly_low_to_high_resistance_band,Chest Fly Low to High Resistance Band,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_chest_fly_side_step,Chest Fly Side Step,shoulder,shoulder_abduction,fly,"chest,quads",Calisthenics-Cardio-Plyo-Functional,True
ea_chest_press_front_resistance_band,Chest Press Front Resistance Band,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_chest_press_high_to_low_cable_resistance_band,Chest Press High to Low Cable Resistance Band,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_chest_press_low_to_high_resistance_band,Chest Press Low to High Resistance Band,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_chest_press_machine,Chest Press Machine,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_chest_raise_and_rotate,Chest Raise and Rotate,shoulder,shoulder_abduction,raise,"shoulders,chest",Calisthenics-Cardio-Plyo-Functional,True
ea_chest_tap_push_up,Chest Tap Push Up,shoulder,shoulder_pressing,push up,"chest,shoulders,triceps",Chest,True
ea_chin_up,Chin Up,shoulder,shoulder_overhead_pull,chin up,"biceps,back",Back,True
ea_chin_up_reverse_close_grip,Chin Up Reverse Close Grip,shoulder,shoulder_overhead_pull,chin up,"biceps,back",Back,True
ea_chin_up_reverse_normal_grip,Chin Up Reverse Normal Grip,shoulder,shoulder_overhead_pull,chin up,"biceps,back",Back,True
ea_chin_up_reverse_wide_grip,Chin Up Reverse Wide Grip,shoulder,shoulder_overhead_pull,chin up,"biceps,back",Back,True
ea_chin_ups_narrow_parallel_grip,Chin Ups (narrow Parallel Grip),shoulder,shoulder_overhead_pull,chin ups,"biceps,back",Back,True
ea_chin_up_isometric_and_negative,Chin-up (isometric and Negative),shoulder,shoulder_overhead_pull,chin up,"biceps,back",Back,True
ea_clap_push_ups,Clap Push Ups,shoulder,shoulder_pressing,push ups,"chest,shoulders,triceps",Chest,True
ea_clock_push_ups,Clock Push Ups,shoulder,shoulder_pressing,push ups,"chest,triceps",Chest,True
ea_close_grip_barbell_bench_press,Close Grip Barbell Bench Press,shoulder,shoulder_pressing,bench press,"chest,triceps",Chest,True
ea_close_grip_push_up,Close Grip Push Up,shoulder,shoulder_pressing,push up,"triceps,chest",Chest,True
ea_cobra_full_push_up,Cobra Full Push Up,shoulder,shoulder_pressing,push up,"chest,shoulders,triceps",Yoga,True
ea_cobra_push_up,Cobra Push Up,shoulder,shoulder_pressing,push up,"chest,shoulders,triceps",Yoga,True
ea_commando_pull_up,Commando Pull-up,shoulder,shoulder_overhead_pull,pull up,"back,biceps",Back,True
ea_crow_pose,Crow Pose,shoulder,shoulder_loaded_arm_balance,crow,,Yoga,False
ea_crunch_hands_overhead,Crunch (hands Overhead),shoulder,shoulder_overhead,overhead,core,Abdominals,True
ea_decline_chair_push_up_diamond,Decline Chair Push Up Diamond,shoulder,shoulder_pressing,push up,"chest,triceps",Triceps,True
ea_decline_diamond_pike_push_up,Decline Diamond Pike Push-up,shoulder,shoulder_overhead,pike,"shoulders,triceps",Triceps,True
ea_decline_kneeling_push_up,Decline Kneeling Push Up,shoulder,shoulder_pressing,push up,"chest,triceps",Chest,True
ea_decline_kneeling_push_up_on_box,Decline Kneeling Push Up on Box,shoulder,shoulder_pressing,push up,"chest,triceps",Chest,True
ea_decline_push_up,Decline Push Up,shoulder,shoulder_pressing,push up,"chest,triceps",Chest,True
ea_decline_push_up_against_wall,Decline Push Up Against Wall,shoulder,shoulder_pressing,push up,"chest,triceps",Chest,True
ea_deep_push_up,Deep Push-up,shoulder,shoulder_pressing,push up,"chest,shoulders",Chest,True
ea_diamond_push_up,Diamond Push Up,shoulder,shoulder_pressing,push up,"triceps,chest",Triceps,True
ea_diamond_push_up_on_knees,Diamond Push-up (on Knees),shoulder,shoulder_pressing,push up,"triceps,chest",Triceps,True
ea_dip_leg_raise_on_couch,Dip Leg Raise on Couch,shoulder,shoulder_pressing,dip,triceps,Triceps,True
ea_dip_on_floor_with_chair,Dip on Floor with Chair,shoulder,shoulder_pressing,dip,triceps,Triceps,True
ea_dips_between_chairs,Dips Between Chairs,shoulder,shoulder_pressing,dips,"chest,triceps",Triceps,True
ea_dumbbell_alternate_bench_press_high_start,Dumbbell Alternate Bench Press (high Start),shoulder,shoulder_pressing,bench press,chest,Chest,True
ea_dumbbell_alternate_shoulder_press,Dumbbell Alternate Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_alternate_side_press,Dumbbell Alternate Side Press,shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_dumbbell_alternating_arnold_press,Dumbbell Alternating Arnold Press,shoulder,shoulder_overhead,arnold,,Shoulders,True
ea_dumbbell_arnold_press_version_2,Dumbbell Arnold Press (version 2),shoulder,shoulder_overhead,arnold,shoulders,Shoulders,True
ea_dumbbell_arnold_press_seated,Dumbbell Arnold Press Seated,shoulder,shoulder_overhead,arnold,shoulders,Shoulders,True
ea_dumbbell_around_pullover,Dumbbell Around Pullover,shoulder,shoulder_overhead_pull,pullover,chest,Chest,True
ea_dumbbell_bench_press,Dumbbell Bench Press,shoulder,shoulder_pressing,bench press,chest,Chest,True
ea_dumbbell_bench_seated_press,Dumbbell Bench Seated Press,shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_dumbbell_bent_arm_lateral_raise,Dumbbell Bent Arm Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_dumbbell_bent_arm_pullover,Dumbbell Bent Arm Pullover,shoulder,shoulder_overhead_pull,pullover,chest,Back,True
ea_dumbbell_bent_over_face_pull,Dumbbell Bent Over Face Pull,shoulder,shoulder_abduction,face pull,"shoulders,traps",Shoulders,True
ea_dumbbell_bicep_curl_to_shoulder_press,Dumbbell Bicep Curl to Shoulder Press,shoulder,shoulder_overhead,shoulder press,"biceps,shoulders",Shoulders,True
ea_dumbbell_biceps_curl_with_overhead_extension_on_stability_ball,Dumbbell Biceps Curl with Overhead Extension on Stability Ball,shoulder,shoulder_overhead,overhead,"biceps,triceps",Biceps,True
ea_dumbbell_chest_press_decline,Dumbbell Chest Press Decline,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_dumbbell_chest_press_flat,Dumbbell Chest Press Flat,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_dumbbell_chest_press_incline_bench,Dumbbell Chest Press Incline Bench,shoulder,shoulder_pressing,chest press,,Chest,True
ea_dumbbell_chest_supported_lateral_raises,Dumbbell Chest Supported Lateral Raises,shoulder,shoulder_abduction,lateral raises,"traps,lats",Shoulders,True
ea_dumbbell_chest_supported_y_raise,Dumbbell Chest Supported Y Raise,shoulder,shoulder_abduction,raise,,Shoulders,True
ea_dumbbell_close_grip_shoulder_press_sit_up,Dumbbell Close Grip Shoulder Press Sit Up,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_cuban_press_version_2,Dumbbell Cuban Press (version 2),shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_dumbbell_curl_press_extend,Dumbbell Curl Press Extend,shoulder,shoulder_pressing,press,,Calisthenics-Cardio-Plyo-Functional,True
ea_dumbbell_decline_alternate_bench_press,Dumbbell Decline Alternate Bench Press,shoulder,shoulder_pressing,bench press,chest,Chest,True
ea_dumbbell_decline_bench_press,Dumbbell Decline Bench Press,shoulder,shoulder_pressing,bench press,chest,Chest,True
ea_dumbbell_decline_close_neutral_grip_press,Dumbbell Decline Close Neutral Grip Press,shoulder,shoulder_pressing,press,,Chest,True
ea_dumbbell_decline_fly,Dumbbell Decline Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_dumbbell_decline_hammer_press,Dumbbell Decline Hammer Press,shoulder,shoulder_pressing,press,chest,Chest,True
ea_dumbbell_decline_one_arm_hammer_press,Dumbbell Decline One Arm Hammer Press,shoulder,shoulder_pressing,press,chest,Chest,True
ea_dumbbell_decline_overhead_sit_up,Dumbbell Decline Overhead Sit-up,shoulder,shoulder_overhead,overhead,core,Abdominals,True
ea_dumbbell_decline_twist_fly,Dumbbell Decline Twist Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_dumbbell_face_down_lying_shoulder_pres,Dumbbell Face Down Lying Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_face_down_lying_shoulder_press,Dumbbell Face Down Lying Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_floor_fly,Dumbbell Floor Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_dumbbell_fly_flat_bench,Dumbbell Fly Flat Bench,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_dumbbell_fly_flat_bench_slow,Dumbbell Fly Flat Bench Slow,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_dumbbell_fly_incline_bench,Dumbbell Fly Incline Bench,shoulder,shoulder_abduction,fly,,Chest,True
ea_dumbbell_front_raise,Dumbbell Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_front_raise_version_2,Dumbbell Front Raise (version 2),shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_half_kneeling_military_press,Dumbbell Half Kneeling Military Press,shoulder,shoulder_overhead,military,shoulders,Shoulders,True
ea_dumbbell_hex_press,Dumbbell Hex Press,shoulder,shoulder_pressing,press,,Chest,True
ea_dumbbell_incline_alternate_press,Dumbbell Incline Alternate Press,shoulder,shoulder_pressing,press,shoulders,Chest,True
ea_dumbbell_incline_bench_press,Dumbbell Incline Bench Press,shoulder,shoulder_pressing,bench press,shoulders,Chest,True
ea_dumbbell_incline_fly,Dumbbell Incline Fly,shoulder,shoulder_abduction,fly,,Chest,True
ea_dumbbell_incline_fly_on_exercise_ball,Dumbbell Incline Fly on Exercise Ball,shoulder,shoulder_abduction,fly,,Chest,True
ea_dumbbell_incline_front_raise,Dumbbell Incline Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_incline_hammer_shoulder_press,Dumbbell Incline Hammer Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_incline_lying_front_raise,Dumbbell Incline Lying Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_incline_one_arm_lateral_raise,Dumbbell Incline One Arm Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_dumbbell_incline_one_arm_press,Dumbbell Incline One Arm Press,shoulder,shoulder_pressing,press,,Chest,True
ea_dumbbell_incline_palms_back_press,Dumbbell Incline Palms Back Press,shoulder,shoulder_pressing,press,,Chest,True
ea_dumbbell_incline_rear_lateral_raise,Dumbbell Incline Rear Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_dumbbell_incline_squeeze_press,Dumbbell Incline Squeeze Press,shoulder,shoulder_pressing,press,,Chest,True
ea_dumbbell_incline_svend_close_grip_press,Dumbbell Incline Svend Close Grip Press,shoulder,shoulder_pressing,press,,Chest,True
ea_dumbbell_incline_twisted_fly,Dumbbell Incline Twisted Fly,shoulder,shoulder_abduction,fly,,Chest,True
ea_dumbbell_kneeling_arnold_press,Dumbbell Kneeling Arnold Press,shoulder,shoulder_overhead,arnold,shoulders,Shoulders,True
ea_dumbbell_lateral_to_front_raise,Dumbbell Lateral to Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_leaning_fly,Dumbbell Leaning Fly,shoulder,shoulder_abduction,fly,shoulders,Shoulders,True
ea_dumbbell_lunge_to_overhead_press,Dumbbell Lunge to Overhead Press,shoulder,shoulder_overhead,overhead,"quads,glutes,shoulders",Legs,True
ea_dumbbell_lying_on_floor_chest_press,Dumbbell Lying on Floor Chest Press,shoulder,shoulder_pressing,chest press,,Chest,True
ea_dumbbell_lying_one_arm_rear_lateral_raise,Dumbbell Lying One Arm Rear Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_dumbbell_lying_rear_delt_row,Dumbbell Lying Rear Delt Row,shoulder,shoulder_abduction,rear delt,"lats,shoulders",Shoulders,True
ea_dumbbell_lying_rear_lateral_raise,Dumbbell Lying Rear Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_dumbbell_one_arm_floor_fly,Dumbbell One Arm Floor Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_dumbbell_one_arm_floor_press,Dumbbell One Arm Floor Press,shoulder,shoulder_pressing,press,chest,Chest,True
ea_dumbbell_one_arm_front_raise,Dumbbell One Arm Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_one_arm_lateral_raise,Dumbbell One Arm Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_dumbbell_one_arm_low_fly,Dumbbell One Arm Low Fly,shoulder,shoulder_abduction,fly,shoulders,Shoulders,True
ea_dumbbell_one_arm_shoulder_press_version_2,Dumbbell One Arm Shoulder Press (version 2),shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_one_arm_snatch,Dumbbell One Arm Snatch,shoulder,shoulder_overhead,snatch,"shoulders,quads,glutes",Powerlifting,True
ea_dumbbell_one_arm_wide_grip_bench_press,Dumbbell One Arm Wide Grip Bench Press,shoulder,shoulder_pressing,bench press,chest,Chest,True
ea_dumbbell_overhead_extension_seated,Dumbbell Overhead Extension Seated,shoulder,shoulder_overhead,overhead,triceps,Triceps,True
ea_dumbbell_overhead_extension_standing,Dumbbell Overhead Extension Standing,shoulder,shoulder_overhead,overhead,triceps,Triceps,True
ea_dumbbell_overhead_lunge,Dumbbell Overhead Lunge,shoulder,shoulder_overhead,overhead,"quads,glutes",Legs,True
ea_dumbbell_overhead_side_bend,Dumbbell Overhead Side Bend,shoulder,shoulder_overhead,overhead,,Abdominals,True
ea_dumbbell_overhead_sit_up,Dumbbell Overhead Sit-up,shoulder,shoulder_overhead,overhead,core,Abdominals,True
ea_dumbbell_press_squat,Dumbbell Press Squat,shoulder,shoulder_pressing,press,"quads,shoulders,glutes",Legs,True
ea_dumbbell_pullover,Dumbbell Pullover,shoulder,shoulder_overhead_pull,pullover,"chest,lats",Back,True
ea_dumbbell_pullover_version_2,Dumbbell Pullover (version 2),shoulder,shoulder_overhead_pull,pullover,"chest,lats",Back,True
ea_dumbbell_pullover_hip_extension_on_exercise_ball,Dumbbell Pullover Hip Extension on Exercise Ball,shoulder,shoulder_overhead_pull,pullover,"chest,lats,glutes,hamstrings",Calisthenics-Cardio-Plyo-Functional,True
ea_dumbbell_pullover_on_floor,Dumbbell Pullover on Floor,shoulder,shoulder_overhead_pull,pullover,"chest,lats",Back,True
ea_dumbbell_push_press,Dumbbell Push Press,shoulder,shoulder_overhead,push press,"shoulders,quads",Shoulders,True
ea_dumbbell_rear_delt_row,Dumbbell Rear Delt Row,shoulder,shoulder_abduction,rear delt,"shoulders,traps",Shoulders,True
ea_dumbbell_rear_lateral_raise,Dumbbell Rear Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_dumbbell_reverse_fly,Dumbbell Reverse Fly,shoulder,shoulder_abduction,reverse fly,traps,Shoulders,True
ea_dumbbell_scott_press,Dumbbell Scott Press,shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_dumbbell_scott_press_360_degrees,Dumbbell Scott Press (360 Degrees),shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_dumbbell_seated_alternate_front_raise,Dumbbell Seated Alternate Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_seated_alternate_press,Dumbbell Seated Alternate Press,shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_dumbbell_seated_alternate_shoulder_press,Dumbbell Seated Alternate Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_seated_front_raise,Dumbbell Seated Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_seated_lateral_raise,Dumbbell Seated Lateral Raise,shoulder,shoulder_abduction,lateral raise,shoulders,Shoulders,True
ea_dumbbell_seated_on_exercise_ball_shoulder_press,Dumbbell Seated on Exercise Ball Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_seated_reverse_close_grip_press,Dumbbell Seated Reverse Close Grip Press,shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_dumbbell_seated_shoulder_press,Dumbbell Seated Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_seated_shoulder_press_parallel_grip,Dumbbell Seated Shoulder Press Parallel Grip,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_dumbbell_side_lying_one_hand_raise,Dumbbell Side Lying One Hand Raise,shoulder,shoulder_abduction,raise,shoulders,Shoulders,True
ea_dumbbell_side_plank_with_rear_fly,Dumbbell Side Plank with Rear Fly,shoulder,shoulder_abduction,fly,"shoulders,traps",Abdominals,True
ea_dumbbell_single_arm_floor_press,Dumbbell Single Arm Floor Press,shoulder,shoulder_pressing,press,chest,Chest,True
ea_dumbbell_single_arm_floor_press_from_close_elbow,Dumbbell Single Arm Floor Press From Close Elbow,shoulder,shoulder_pressing,press,chest,Chest,True
ea_dumbbell_single_arm_overhead_carry,Dumbbell Single Arm Overhead Carry,shoulder,shoulder_overhead,overhead,shoulders,Calisthenics-Cardio-Plyo-Functional,True
ea_dumbbell_single_arm_overhead_lunge,Dumbbell Single Arm Overhead Lunge,shoulder,shoulder_overhead,overhead,"quads,shoulders,glutes",Legs,True
ea_dumbbell_single_arm_underhand_front_raise,Dumbbell Single Arm Underhand Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_single_arm_upright_row,Dumbbell Single Arm Upright Row,shoulder,shoulder_abduction,upright row,,Shoulders,True
ea_dumbbell_squats_to_shoulder_press,Dumbbell Squats to Shoulder Press,shoulder,shoulder_overhead,shoulder press,"quads,shoulders",Legs,True
ea_dumbbell_standing_alternate_overhead_press,Dumbbell Standing Alternate Overhead Press,shoulder,shoulder_overhead,overhead,shoulders,Shoulders,True
ea_dumbbell_standing_alternate_raise,Dumbbell Standing Alternate Raise,shoulder,shoulder_abduction,raise,shoulders,Shoulders,True
ea_dumbbell_standing_alternate_vertical_front_raises,Dumbbell Standing Alternate Vertical Front Raises,shoulder,shoulder_abduction,front raises,shoulders,Shoulders,True
ea_dumbbell_standing_behind_back_shoulders_press,Dumbbell Standing Behind Back Shoulders Press,shoulder,shoulder_pressing,press,"shoulders,traps",Shoulders,True
ea_dumbbell_standing_curl_arnold_press,Dumbbell Standing Curl Arnold Press,shoulder,shoulder_overhead,arnold,shoulders,Shoulders,True
ea_dumbbell_standing_front_raise_above_head,Dumbbell Standing Front Raise Above Head,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_dumbbell_standing_overhead_press,Dumbbell Standing Overhead Press,shoulder,shoulder_overhead,overhead,shoulders,Shoulders,True
ea_dumbbell_standing_palms_in_press,Dumbbell Standing Palms in Press,shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_dumbbell_standing_single_arm_cross_raise,Dumbbell Standing Single Arm Cross Raise,shoulder,shoulder_abduction,raise,shoulders,Chest,True
ea_dumbbell_svend_press,Dumbbell Svend Press,shoulder,shoulder_pressing,press,chest,Chest,True
ea_dumbbell_tate_press,Dumbbell Tate Press,shoulder,shoulder_pressing,press,triceps,Triceps,True
ea_dumbbell_w_press,Dumbbell W Press,shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_elevated_pike_shoulder_shrug,Elevated Pike Shoulder Shrug,shoulder,shoulder_overhead,pike,,Shoulders,True
ea_elevated_push_up,Elevated Push Up,shoulder,shoulder_pressing,push up,chest,Chest,True
ea_explosive_push_ups,Explosive Push Ups,shoulder,shoulder_pressing,push ups,"chest,triceps",Chest,True
ea_ez_bar_overhead_extensions_standing,Ez Bar Overhead Extensions Standing,shoulder,shoulder_overhead,overhead,triceps,Triceps,True
ea_ez_bar_seated_close_grip_shoulder_press,Ez Bar Seated Close Grip Shoulder Press,shoulder,shoulder_overhead,shoulder press,shoulders,Shoulders,True
ea_ez_bar_standing_front_raise,EZ Bar Standing Front Raise,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_ez_barbell_anti_gravity_press,EZ Barbell Anti Gravity Press,shoulder,shoulder_pressing,press,shoulders,Shoulders,True
ea_flat_bench_cable_fly,Flat Bench Cable Fly,shoulder,shoulder_abduction,fly,chest,Chest,True
ea_floor_cable_resistance_band_press,Floor Cable Resistance Band Press,shoulder,shoulder_pressing,press,chest,Chest,True
ea_floor_tricep_dip,Floor Tricep Dip,shoulder,shoulder_pressing,dip,,Triceps,True
ea_front_lever_raise,Front Lever Raise,shoulder,shoulder_abduction,raise,,Calisthenics-Cardio-Plyo-Functional,True
ea_front_lever_raise_to_hold,Front Lever Raise to Hold,shoulder,shoulder_abduction,raise,,Calisthenics-Cardio-Plyo-Functional,True
ea_front_raise_resistance_bands,Front Raise Resistance Bands,shoulder,shoulder_abduction,front raise,shoulders,Shoulders,True
ea_front_raises_barbell,Front Raises Barbell,shoulder,shoulder_abduction,front raises,shoulders,Shoulders,True
ea_full_planche_push_up,Full Planche Push Up,shoulder,shoulder_pressing,push up,"shoulders,chest",Chest,True
ea_hammer_strength_mts_iso_lateral_decline_press_alternate_arms,Hammer Strength MTS Iso-lateral Decline Press Alternate Arms,shoulder,shoulder_pressing,decline press,chest,Chest,True
ea_hammer_strength_mts_iso_lateral_decline_press_alternating_arms,Hammer Strength MTS Iso-lateral Decline Press Alternating Arms,shoulder,shoulder_pressing,decline press,chest,Chest,True
ea_hammer_strength_mts_iso_lateral_decline_press_both_arms,Hammer Strength MTS Iso-lateral Decline Press Both Arms,shoulder,shoulder_pressing,decline press,chest,Chest,True
ea_hammer_strength_mts_iso_lateral_decline_press_single_arm,Hammer Strength MTS Iso-lateral Decline Press Single Arm,shoulder,shoulder_pressing,decline press,chest,Chest,True
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternate_arm,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press Alternate Arm,shoulder,shoulder_pressing,chest press,chest,Chest,True
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternating_arms,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_alternating Arms,shoulder,shoulder_pressing,chest press,chest,Chest,True
